Store,Dept,Demand_Avg,Demand_Std,Safety_Stock,ROP
10,4,48579.82636363636,2732.129861652476,6355.410288528845,103515.06301580157
10,5,58373.46027972028,32503.778966400467,75609.45552353292,192356.3760829735
10,6,10556.55076923077,6217.121850887305,14462.10911521914,35575.21065368068
10,7,58964.715664335665,49692.18556557506,115592.68533887558,233522.1166675469
10,8,86739.84664335665,4154.671706547105,9664.490579257763,183144.18386597105
10,9,64436.72251748252,10501.874833003445,24429.191415573343,153302.63645053838
10,10,48108.0634965035,4216.482765949898,9808.273877550831,106024.40087055783
10,11,32911.81538461538,5631.06759717053,13098.844767508035,78922.4755367388
10,12,9243.15853146853,1157.3817263255617,2692.2716355787848,21178.588698515847
10,13,62799.06748251749,4055.6549873486842,9434.160431059974,135032.29539609494
10,14,40044.63776223776,11152.710098340744,25943.147688120465,106032.42321259598
10,16,30273.874755244753,14937.607657806397,34747.47914691386,95295.22865740336
10,17,27206.583356643358,4233.748507620996,9848.43700222354,64261.60371551025
10,18,18255.93380952381,27268.59621577255,63431.50791472283,99943.37553377045
10,19,3077.0884615384616,544.666398725342,1266.9889827935647,7421.165905870488
10,20,15551.453776223778,1976.3017268949322,4597.222300681044,35700.1298531286
10,21,9678.942097902098,1827.1695628122193,4250.314892191833,23608.19908799603
10,22,25618.934125874126,5432.543483190224,12637.043074176961,63874.91132592521
10,23,65729.84657342658,15821.85900509149,36804.40191221102,168264.09505906416
10,24,15179.222937062936,7037.458607355001,16370.355401491872,46728.80127561774
10,25,21141.616293706295,3422.6569223037695,7961.696595548112,50244.9291829607
10,26,17197.121678321677,5105.481167078332,11876.239117534,46270.482474177355
10,27,4361.426503496504,1558.2302135879643,3624.7150877900413,12347.568094783048
10,28,1327.1272727272728,519.4960388537751,1208.438338353488,3862.692883808034
10,29,15703.823426573426,3771.241353329822,8772.5647429443,40180.211596091154
10,30,11490.118951048951,1962.618261541508,4565.392175140349,27545.630077238253
10,31,6122.35006993007,2572.6060682390016,5984.330138878878,18229.030278739017
10,32,21571.249510489513,9730.987613547773,22635.973371808497,65778.47239278752
10,33,14919.34258741259,6396.184209616943,14878.639373510112,44717.324548335295
10,34,43753.47461538461,7260.807260412207,16889.903299815523,104396.85253058476
10,35,8592.219090909091,1980.4133830591716,4606.786729610968,21791.22491142915
10,36,3654.7978321678324,2857.1512067809876,6646.231729437545,13955.82739377321
10,37,4048.2794405594404,420.45434408368317,978.0500926225678,9074.60897374145
10,38,88068.00776223776,11620.74714746597,27031.883446685046,203167.89897116055
10,40,99866.58160839161,7082.431366881786,16474.96987923386,216208.1330960171
10,41,10875.343566433565,6712.7713180668625,15615.076171225603,37365.76330409273
10,42,11608.84951048951,814.5939536084169,1894.887525809284,25112.586546788305
10,44,8878.497692307692,1839.4938792641497,4278.983400478006,22035.97878509339
10,45,33.19303797468354,29.208583272836623,67.9442559634633,134.3303319128304
10,46,54965.004685314685,8691.967633842922,20219.031790192275,130149.04116082165
10,47,-64.69444444444444,357.1802921650509,830.8636187273037,701.4747298384148
10,48,2175.0013986013987,1199.6995855175526,2790.7103523733913,7140.713149576189
10,49,19815.52237762238,2731.7028142601016,6354.416901856683,45985.46165710144
10,50,4257.66027972028,507.2773621854585,1180.0155666177923,9695.336126058353
10,51,35.02846153846154,38.80910370994454,90.27673994148446,160.33366301840755
10,52,5158.843356643357,1253.9915193116556,2917.0028538617626,13234.689567148476
10,54,217.28359712230215,251.69792074192335,585.4932364441213,1020.0604306887255
10,55,20608.687972027972,14212.711158989236,33061.24353587498,74278.61947993093
10,56,1265.8483916083917,1073.7206682561123,2497.6614317716353,5029.358214988419
10,58,4554.738321678321,1812.4772310651401,4216.137967566666,13325.614610923309
10,59,2006.511118881119,5481.527707778023,12750.988918878726,16764.011156640965
10,60,505.59999999999997,184.4291360960484,429.0143179140017,1440.2143179140016
10,67,13352.773566433567,5197.297826087253,12089.820670707577,38795.367803574714
10,71,15768.505524475524,3360.3075261792233,7816.661032204196,39353.672081155244
10,72,142733.75216783216,74674.50569135738,173705.91655354685,459173.4208892112
10,74,41975.974825174824,5269.473368528735,12257.71356315424,96209.6632135039
10,77,1590.0,,0.0,3180.0
10,78,6.0,15.711688096991452,36.548125176370924,48.548125176370924
10,79,37787.772097902096,5198.3942375506485,12092.371114884014,87667.9153106882
10,80,355.171958041958,261.4378048981093,608.149904724839,1318.4938208087551
10,81,10607.048111888113,907.8506500698928,2111.8188571066194,23325.915080882845
10,82,23516.40797202797,9853.221793698416,22920.311381155323,69953.12732521126
10,83,279.449020979021,116.8672443796546,271.8535812471374,830.7516232051794
10,85,2933.4715384615383,951.0269724920925,2212.2545090111444,8079.197585934221
10,87,24066.091538461536,3963.780640709732,9220.444686403569,57352.62776332664
10,90,14291.86979020979,1146.4217145440527,2666.776737764349,31250.51631818393
10,91,12703.554405594406,917.3745757488888,2133.9731683262426,27541.081979515056
10,92,50450.73195804196,3980.613934907789,9259.60186287521,110161.06577895912
10,93,1420.4184615384615,258.78387179621893,601.9763937297871,3442.81331680671
10,94,393.8331683168317,979.026054221164,2277.385253558797,3065.0515901924605
10,95,73344.65468531469,7603.0181535278625,17685.945487077603,164375.25485770698
10,96,11079.676643356643,1508.7824943469498,3509.691073734372,25669.044360447657
10,97,5323.506503496504,427.66434451986214,994.8218103932137,11641.834817386221
10,98,198.17909090909092,299.4626637172551,696.6023543506743,1092.9605361688562
11,1,18860.911958041957,9533.12031493925,22175.699545519936,59897.52346160385
11,2,57114.326223776225,4700.147144769128,10933.361528942141,125162.01397649459
11,3,17628.778671328673,12701.664486518928,29546.28558916278,64803.84293182012
11,4,28837.74454545455,2171.611723518308,5051.5473967956095,62727.03648770471
11,5,36663.363916083916,15084.70078020135,35089.64338901738,108416.37122118521
11,6,5925.281678321679,3427.554478304474,7973.089164485774,19823.65252112913
11,7,34844.10846153846,27686.84470408585,64404.4268023266,134092.64372540353
11,8,34415.44958041958,2555.7584928317287,5945.139741825282,74776.03890266444
11,9,19056.162167832168,3909.4915812963404,9094.158871225758,47206.483206890094
11,10,23449.992727272725,2836.6168730986833,6598.465290007148,53498.450744552596
11,11,18045.04020979021,3412.8543878215046,7938.8941916885215,44028.974611268946
11,12,4293.703496503496,622.287328673118,1447.5487957509554,10034.955788757949
11,13,41228.14615384616,2927.22791718293,6809.242372718385,89265.5346804107
11,14,24644.51307692308,7147.821005113752,16627.077575656192,65916.10372950236
11,16,15371.136433566431,8993.257658683433,20919.88490503812,51662.157772170984
11,17,13373.138321678322,2494.5546412183335,5802.768914691135,32549.04555804778
11,18,11033.074285714287,17188.391964015555,39983.19577141173,62049.344342840304
11,19,1435.5870731707316,717.6829292036564,1669.455590739637,4540.629737081101
11,20,9634.961958041958,1564.508561902156,3639.3196203311295,22909.243536415048
11,21,7571.596573426574,1335.6864333474073,3107.0394639331685,18250.232610786315
11,22,15500.204265734266,3203.0502672101993,7450.85323674564,38451.26176821417
11,23,34322.4834965035,7536.115476455226,17530.318198578076,86175.28519158508
11,24,8592.320839160839,3512.202828673617,8169.99598227432,25354.637660595996
11,25,11419.655384615384,2196.755732000839,5110.036743311548,27949.347512542314
11,26,11332.874685314686,2935.93353683139,6829.493161474224,29495.242532103595
11,27,2203.137482517482,877.0533664616916,2040.1790072409472,6446.453972275911
11,28,912.481958041958,322.36682899607416,749.881435153638,2574.845351237554
11,29,9225.784755244755,2419.025814131876,5627.075697658084,24078.645208147595
11,30,6765.267762237762,1231.4449400439087,2864.555580450424,16395.09110492595
11,31,2947.0454545454545,1483.1067792015856,3449.9648848403026,9344.055793931211
11,32,10765.95909090909,5018.599949732335,11674.13826195216,33206.056443770336
11,33,8348.490559440559,2857.965657637914,6648.126284095528,23345.107402976646
11,34,22379.14020979021,4068.139454102232,9463.201476863085,54221.4818964435
11,35,4222.688881118881,1065.2628615339636,2477.9870990780128,10923.364861315775
11,36,2976.055244755245,2030.9267959140566,4724.289732770734,10676.400222281223
11,37,3933.2597902097905,449.32179189741004,1045.2008080457229,8911.720388465304
11,38,73555.42538461539,8536.281092547342,19856.877757829792,166967.72852706056
11,40,53640.645104895106,3587.7087583803354,8345.635936010915,115626.92614580113
11,41,1295.7497202797201,948.0672364126268,2205.3696469865445,4796.869087545985
11,42,6152.948111888111,681.2628702120113,1584.7361852409788,13890.632409017202
11,44,5414.242097902098,1434.5226407851308,3336.9497103110466,14165.433906115242
11,45,17.969577464788735,32.204158002904784,74.91248493630479,110.85163986588226
11,46,27483.85986013986,5273.500306166617,12267.080922024796,67234.80064230452
11,47,0.92,173.3727126741691,403.29514981880624,405.1351498188062
11,48,7.5,45.0,104.67784383090063,119.67784383090063
11,49,8122.6477622377615,1739.6324834287814,4046.6883871893297,20291.98391166485
11,50,19.75,0.5000000000000002,1.1630871536766743,40.66308715367668
11,51,14.503333333333334,14.92584320573879,34.7201129807741,63.726779647440765
11,52,2558.425804195804,804.7474406956601,1871.9828204546063,6988.834428846215
11,54,243.77647482014387,285.6508204258248,664.4735993489585,1152.0265489892463
11,55,12609.361258741259,6670.666016889386,15517.131901423181,40735.8544189057
11,56,3346.9165734265734,3317.812017930082,7717.809072737121,14411.642219590267
11,58,3298.4962937062937,2100.541346151965,4886.225310952115,11483.217898364703
11,59,1057.4063636363635,2633.3481556086062,6125.626821893065,8240.439549165792
11,60,187.70714285714286,85.6149713651699,199.15534671445076,574.5696324287364
11,67,10119.990979020979,4179.976761455606,9723.354547832083,29963.33650587404
11,71,9661.256013986014,2192.223954107374,5099.495038009138,24422.007065981168
11,72,72246.88888111888,27106.6459775202,63054.78343143046,207548.56119366823
11,74,23297.207762237762,3393.594038809007,7894.091262664992,54488.50678714052
11,77,339.424,326.9773981179739,760.6064225872776,1439.4544225872776
11,78,10.833333333333334,7.960318251594384,18.517087795214778,40.18375446188145
11,79,31344.327972027975,4121.855610025413,9588.154618661374,72276.81056271732
11,80,13446.621538461537,1290.8461935911998,3002.7332502767144,29895.976327199787
11,81,12944.031468531468,885.3878443760992,2059.5664556306465,27947.629392693583
11,82,22978.825454545455,8593.441512386036,19989.842857856092,65947.49376694701
11,83,3327.5896503496506,581.0939783129464,1351.7258825093193,8006.905183208621
11,85,1925.0432167832166,536.9670352454458,1249.0789212836555,5099.165354850089
11,87,14801.95202797203,2466.5051586885857,5737.520929095879,35341.424985039936
11,90,48995.984195804194,3596.5694887022496,8366.247539230138,106358.21593083853
11,91,42030.3706993007,3545.7779360781155,8248.097534485292,92308.83893308669
11,92,77392.74160839162,8280.069664102277,19260.88531573058,174046.36853251382
11,93,32623.853706293707,4030.818654194499,9376.38679098784,74624.09420357525
11,94,37474.038531468526,4539.442369171518,10559.534208877996,85507.61127181505
11,95,77487.2790909091,6408.836149519883,14908.06999105051,169882.62817286872
11,96,21685.29881118881,2720.94043186695,6329.3817244478205,49699.97934682544
11,97,16596.197552447553,1445.7553732039844,3363.0790038651585,36555.47410876027
11,98,9570.35146853147,2149.185978755074,4999.38120550411,24140.084142567048
11,99,520.938125,1314.1746143130756,3056.999223191071,4098.875473191071
12,1,17330.08762237762,9266.648895783641,21555.840576636176,56216.01582139142
12,2,74494.84622377623,4894.899166197892,11386.388677494859,160376.08112504732
12,3,17535.25167832168,14576.256414219051,33906.91316815079,68977.41652479416
12,4,26673.78818181818,1844.8748212260505,4291.500409419139,57639.0767730555
12,5,27756.204615384617,14443.941775827765,33599.12625583823,89111.53548660746
12,6,6741.174895104895,3735.370786713066,8689.123552490195,22171.473342699985
12,7,34242.44916083916,29167.596527737805,67848.9136500724,136333.81197175072
12,8,42229.66503496503,2210.218526342713,5141.353549614798,89600.68361954486
12,9,19553.03048951049,4572.634919879705,10636.745867530903,49742.80684655188
12,10,17975.211118881118,2463.1685094866943,5729.759301449789,41680.181539212026
12,11,17789.77699300699,3573.2979780991363,8312.113949171877,43891.66793518586
12,12,4878.27965034965,732.117623660174,1703.033206118884,11459.592506818184
12,13,46974.984965034964,2515.666457371664,5851.878679008581,99801.84860907852
12,14,19719.23965034965,4928.5090268150825,11464.571071736294,50903.050372435595
12,16,7579.577552447553,3775.6250677476605,8782.762026793851,23941.917131688955
12,17,11666.80916083916,1974.8331759190592,4593.806195131929,27927.42451681025
12,18,9893.141315789475,16154.522014502749,37578.23405771033,57364.51668928928
12,19,2949.156083916084,508.48019786672563,1182.8135720755236,7081.125739907691
12,20,6558.721328671329,1283.0395343459616,2984.5736001141786,16102.016257456835
12,21,4225.581188811188,600.696251765563,1397.3241873805107,9848.486565002888
12,22,10085.826153846154,2412.901747358755,5612.830050873934,25784.48235856624
12,23,38809.980769230766,8017.603349067626,18650.342917151265,96270.3044556128
12,24,11182.713076923077,4917.375310859404,11438.672107734827,33804.09826158098
12,25,20129.94979020979,2921.3682246994736,6795.611706614377,47055.51128703396
12,26,13748.23,3165.171665082679,7362.741005678143,34859.201005678144
12,27,2017.1763636363635,591.6307108437189,1376.2361590058565,5410.588886278583
12,28,880.1588811188811,242.5473283192284,564.2073634533862,2324.5251256911483
12,29,6973.458391608392,2035.8380149249574,4735.714084251677,18682.630867468462
12,30,5950.70013986014,1150.0320658860674,2675.1750442966622,14576.575324016942
12,31,3510.6525874125873,1967.3233826065052,4576.337106874732,11597.642281699907
12,32,9506.941888111887,4486.840826117101,10437.173850897669,29451.057627121445
12,33,10888.284195804195,3924.631138389629,9129.376119960876,30905.944511569265
12,34,23284.51090909091,4179.749898708629,9722.82682553877,56291.84864372059
12,35,2952.662307692308,628.4021732729882,1461.7729901526318,7367.097605537248
12,36,2468.5036363636364,1930.2912806396462,4490.193982732135,9427.201255459408
12,38,51935.88314685315,7861.435863882098,18287.070125468705,122158.836419175
12,40,48414.82167832168,4069.4228580292183,9466.186898103997,106295.83025474736
12,41,770.4512587412587,625.8230449945828,1455.7734882160364,2996.676005698554
12,42,5995.964685314685,818.0719192296714,1902.9778800793047,13894.907250708675
12,44,6753.6625874125875,1327.205198302965,3087.310632878162,16594.635807703336
12,45,27.718170731707314,32.92489943470299,76.58905513719886,132.02539660061348
12,46,32805.734195804194,5519.449647642009,12839.201961075329,78450.67035268372
12,47,-43.89909090909091,350.1984379762979,814.6226088957391,726.8244270775573
12,49,26.183157894736844,34.27967990129631,79.74051065069243,132.10682644016612
12,51,13.154,18.33998921603948,42.6620117114885,68.9700117114885
12,52,3806.9972027972026,794.9603285871137,1849.216291724519,9463.210697318924
12,54,129.7179411764706,128.04616253880874,297.8576934529676,557.2935758059089
12,55,14179.372727272728,6998.034090678628,16278.647103719471,44637.392558264924
12,56,1000.4153146853146,1044.019422831309,2428.5711577680618,4429.401787138691
12,58,2580.6601459854014,1677.2168031053995,3901.4986352450987,9062.818927215902
12,59,1250.0244755244755,2720.2152726078734,6327.694877610617,8827.743828659568
12,60,419.50209790209794,101.17204665191284,235.34381554403393,1074.3480113482299
12,67,6223.47020979021,2522.6013119024433,5868.010359443312,18314.950779023733
12,71,7628.997132867134,2061.244528643179,4794.8140637024235,20052.80832943669
12,72,60536.22223776223,38871.91958618612,90422.86061889153,211495.305094416
12,74,17777.107482517484,2775.2592685319487,6455.736806703264,42009.95177173823
12,77,217.88,163.11425983034098,379.4322003802974,815.1922003802974
12,78,8.090909090909092,8.287997893997627,19.27932776041593,35.46114594223411
12,79,43270.33762237762,3596.878128466715,8366.965489120466,94907.64073387571
12,80,56.4754609929078,58.89431647906246,136.99844584273197,249.94936782854757
12,81,7305.6124475524475,583.6497592303126,1357.6710744145205,15968.895969519415
12,82,15254.526993006992,3142.3286879884126,7309.604259258,37818.65824527198
12,83,208.08601398601397,70.24579460260887,163.4039626042092,579.5759905762371
12,85,2284.13979020979,446.24638720827164,1038.046880673135,5606.326461092715
12,87,11452.455664335665,1688.226043566273,3927.1080475486574,26832.019376219985
12,90,11060.175454545455,1413.0303440218036,3286.9548817741816,25407.30579086509
12,91,6779.841468531468,930.7984898083574,2165.199532315498,15724.882469378434
12,92,24682.599160839163,2788.282092250364,6486.030164646233,55851.22848632456
12,93,562.8972027972028,167.27386752962263,389.10817293903557,1514.902578533441
12,94,355.264,781.1465664509298,1817.0830731554372,2527.611073155437
12,95,43405.85335664336,5404.013379164084,12570.677079205236,99382.38379249196
12,96,6.4411764705882355,26.50751588756313,61.66110240941003,74.5434553505865
12,97,2394.8947552447553,257.87353557600255,599.8587930032666,5389.648303492777
12,98,747.6098601398602,225.7021804545807,525.0226132870745,2020.242333566795
12,99,29.88,,0.0,59.76
13,1,47020.45545454545,28048.186207679828,65244.97012416734,159285.88103325825
13,2,76339.95999999999,7273.697369741214,16919.887940955636,169599.80794095562
13,3,26116.623706293707,19783.30762534698,46019.42191254971,98252.66932513713
13,4,42563.27545454545,3525.3635333582256,8200.610075378321,93327.16098446923
13,5,56786.93475524476,30808.44023168955,71665.80211658744,185239.67162707695
13,6,7886.826993006993,5308.371297816607,12348.196926872937,28121.850912886923
13,7,59896.738601398596,40601.744987422295,94446.7360234543,214240.21322625148
13,8,36238.867972027976,3012.34206564756,7007.232718069065,79484.96866212501
13,9,41236.445174825174,15798.916945986031,36751.034683762125,119223.92503341247
13,10,29431.879230769235,4732.234681351511,11008.002732126342,69871.76119366482
13,11,21280.78979020979,3539.897379700109,8234.418335325832,50795.997915745415
13,12,7926.647482517483,1296.3848395379196,3015.6171061755003,18868.912071210467
13,13,47698.818181818184,3091.2998746631542,7190.902344766053,102588.53870840243
13,14,26378.644195804198,10781.802173699603,25080.351203426493,77837.63959503488
13,16,22255.4820979021,18580.840304252295,43222.273324787246,87733.23752059144
13,17,17713.297902097904,3739.37209142309,8698.431284702545,44125.02708889835
13,18,17013.65641025641,21038.199824798932,48938.51990541298,82965.83272592581
13,19,3979.954055944056,909.0779400341164,2114.673747489069,10074.58185937718
13,20,8781.979230769231,1467.8783779348198,3414.540969071485,20978.499430609947
13,21,9117.091258741259,2355.508918100698,5479.324326027524,23713.50684351004
13,22,16476.987692307695,4521.543321627371,10517.897904354704,43471.87328897009
13,23,30216.25874125874,9466.54806923661,22020.840897983646,82453.35838050113
13,24,10426.793076923077,4463.086080945549,10381.916173001879,31235.502326848033
13,25,15181.84013986014,3604.410662687753,8384.487476694705,38748.16775641499
13,26,12958.888391608392,3516.0221292700085,8178.880341193704,34096.657124410485
13,27,2685.00013986014,1451.3376840325402,3376.0644318902055,8746.064711610485
13,28,1410.3867132867133,481.03418790506726,1118.96936886335,3939.7427954367768
13,29,6152.025944055944,2110.9637918173103,4910.469736278628,17214.521624390516
13,30,4520.36055944056,773.6514799448207,1799.6481954935357,10840.369314374655
13,31,3977.7390909090905,2069.614692364397,4814.284523499063,12769.762705317244
13,32,10234.196643356643,4033.9892756288596,9383.762209106795,29852.15549582008
13,33,10897.80006993007,4194.268521945776,9756.599673891165,31552.199813751307
13,34,19201.303636363635,3689.904383618723,8583.360773764363,46985.96804649163
13,35,3660.573986013986,843.7598990226952,1962.7325986816484,9283.88057070962
13,36,2464.866713286713,1941.1489581633243,4515.4508332252435,9445.184259798669
13,37,3510.937272727273,422.8082203622461,983.5256191444494,8005.400164598996
13,38,83485.8958041958,9104.993288354764,21179.801455995523,188151.59306438713
13,40,77752.30671328671,4200.427797671379,9770.927222835968,165275.5406494094
13,41,2757.62958041958,2336.3540284138744,5434.766713777848,10950.025874617008
13,42,8015.876363636364,840.4346310719197,1954.9974458094891,17986.750173082215
13,43,1.07,,0.0,2.14
13,44,10270.138111888113,2734.884666062412,6361.818443769022,26902.094667545247
13,45,22.433516483516485,16.997215874870435,39.538486864662055,84.40551983169502
13,46,41422.69055944056,6317.273314642151,14695.078877049491,97540.4599959306
13,47,221.294,273.27730267989693,635.6906402768004,1078.2786402768004
13,48,1321.4335251798561,827.2467304790075,1924.3200902823266,4567.187140642039
13,49,9206.92944055944,1769.5509430778118,4116.283939340492,22530.14282045937
13,50,2175.7954545454545,590.8415717297852,1374.4004838740962,5725.991392965005
13,51,21.39894736842105,33.390528045508574,77.67218844842344,120.47008318526554
13,52,4579.38027972028,1184.9851387883386,2756.481984444974,11915.242543885533
13,54,114.98285714285714,102.17527855901618,237.67750783065478,467.6432221163691
13,55,20055.629999999997,14455.6231258032,33626.299112026296,73737.5591120263
13,56,6751.401468531469,8108.71250956266,18862.278705459346,32365.081642522284
13,58,7501.69125874126,2657.734463672277,6182.353625161979,21185.7361426445
13,59,1327.8363636363638,2579.6616512094147,6000.742654708053,8656.41538198078
13,60,950.9734265734267,330.4932542728612,768.7849168431266,2670.73176998998
13,67,16219.265594405595,6148.920890804098,14303.461794136752,46741.992982947944
13,71,9723.25020979021,2301.127589631972,5352.823876943831,24799.324296524253
13,72,77119.18944055944,31225.80161316678,72636.65743906128,226875.03632018017
13,74,29780.093496503498,4131.8794534865165,9611.471825781526,69171.65881878852
13,77,1272.0,,0.0,2544.0
13,78,11.35,6.155833470317868,14.31954165899922,37.019541658999216
13,79,53337.985174825175,4822.270179605063,11217.440994913512,117893.41134456386
13,80,18874.443636363638,1397.1156431828074,3249.9345135732938,40998.82178630057
13,81,33276.243216783216,2992.71147064128,6961.568532327397,73514.05496589383
13,82,32619.534055944056,14281.135510597924,33220.410504584426,98459.47861647254
13,83,5037.178251748252,811.658456804247,1888.0590485641062,11962.41555206061
13,85,4806.598951048951,1951.4689810256348,4539.457005258849,14152.654907356751
13,87,15365.753356643356,2992.355401415918,6960.740253243722,37692.24696653043
13,90,115592.10804195804,11183.800745847122,26015.46995354878,257199.68603746485
13,91,81272.99097902098,5357.409455735421,12462.268229903617,175008.25018794558
13,92,162034.0993006993,18348.882235904508,42682.69842581331,366750.8970272119
13,93,50024.9372027972,5710.308611455959,13283.173179027423,113333.04758462182
13,94,75522.8744055944,9706.614760757444,22579.277867850727,173625.02667903953
13,95,136844.83405594405,14056.88107682595,32698.755602433983,306388.4237143221
13,96,9165.07993006993,1482.7664664310867,3449.1732580171033,21779.333118156963
13,97,27556.75923076923,2892.8945900839053,6729.377069334675,61842.89553087313
13,98,14980.825384615384,2138.7978604224304,4975.216631536969,34936.86740076773
13,99,732.6046511627907,2070.103641095743,4815.421903475533,6280.631205801114
14,1,30611.78335664336,24101.579424797394,56064.474824599776,117288.04153788649
14,2,77704.85797202797,9354.80456891226,21760.906038515408,177170.62198257135
14,3,19418.273986013988,14854.823548388658,34554.90887852918,73391.45685055715
14,4,52936.32328671329,5974.365371590312,13897.41523013492,119770.0618035615
14,5,33468.32503496503,21529.674492910028,50081.77565108802,117018.42572101808
14,6,7016.82979020979,5072.287453212283,11799.024753173158,25832.68433359274
14,7,53256.150279720285,45807.03255182415,106555.1422181518,213067.44277759237
14,8,53425.35986013986,5561.924327442412,12938.005469940086,119788.72519021982
14,9,22025.603496503496,7306.367255185399,16995.883789100073,61047.090782107065
14,10,20165.667132867133,2914.3626503426344,6779.315519537244,47110.64978527151
14,11,20359.693076923075,6316.14871649081,14692.462865723744,55411.8490195699
14,12,5467.9193006993,1026.827269107422,2388.5792114874866,13324.417812886088
14,13,60009.83370629371,6327.059587370998,14717.843453236088,134737.5108658235
14,14,24775.07797202797,10063.444852723182,23409.32685987196,72959.48280392791
14,16,29647.14013986014,28361.802461568208,65974.49619633089,125268.77647605116
14,17,23075.393916083918,4740.3259487204805,11026.824430393965,57177.6122625618
14,18,14279.86368852459,21968.529170747428,51102.62812733521,79662.35550438438
14,19,1041.9577622377622,1082.5121866993939,2518.1120360970203,4602.027560572545
14,20,11375.547132867132,2131.397778733715,4958.0027516403625,27709.097017374625
14,21,8697.367412587413,2240.887526465487,5212.694989732611,22607.42981490744
14,22,18677.51307692308,5337.117079983713,12415.064626794834,49770.09078064099
14,23,35968.2506993007,11694.732110771172,27203.985367456084,99140.48676605748
14,24,9186.777342657342,3503.941955105596,8150.779750424095,26524.33443573878
14,25,14231.12853146853,3401.799644229126,7913.178931169551,36375.435994106614
14,26,12048.150699300699,3651.7166842117163,8494.529528546853,32590.83092714825
14,27,2564.0113286713286,1004.6737444053756,2337.0462515082686,7465.068908850926
14,28,1223.8126573426573,496.80544324226395,1155.6560578234462,3603.281372508761
14,29,9880.402307692308,3808.6386013125484,8859.55726036744,28620.361875752056
14,30,6691.436433566434,1593.7573523720616,3707.357405243386,17090.230272376255
14,31,3804.0863636363633,2259.602097229729,5256.228343417537,12864.401070690263
14,32,12817.232867132867,7301.7659051739965,16985.18024692441,42619.645981190144
14,33,9513.732027972028,3390.1915386878845,7886.176454302469,26913.640510246525
14,34,24504.491538461538,5627.308490422963,13090.100429973247,62099.08350689632
14,35,4034.9920279720277,1050.8102539419383,2444.3678146231837,10514.35187056724
14,36,3415.6436363636362,2922.0512083901417,6797.20044572795,13628.487718455222
14,38,103360.02734265734,11313.4010818496,26316.94292538211,233036.9976106968
14,40,72356.46104895105,6878.502684230063,16000.596217117009,160713.51831501912
14,41,4054.56986013986,2771.748371262398,6447.569847679078,14556.709567958798
14,42,7869.01034965035,1135.0751046202845,2640.382545284119,18378.403244584817
14,43,0.25,,0.0,0.5
14,44,5377.1242657342655,1435.328965526566,3338.825362207957,14093.073893676488
14,45,11.741176470588234,18.344850054699595,42.67331886949185,66.15567181066832
14,46,32701.435594405593,6805.23000059437,15830.15118301283,81233.02237182402
14,47,-7.777916666666666,148.14895547561073,344.6202938886007,329.0644605552674
14,49,11864.542657342658,2094.6432337552937,4872.505273433097,28601.59058811841
14,50,2186.9216783216784,553.7509257474677,1288.1211761468905,5661.964532790247
14,51,34.00833333333333,40.21553692075441,93.54834874147888,161.56501540814554
14,52,2370.137202797203,740.6216880027267,1722.81514210061,6463.089547695015
14,54,148.6854887218045,154.74053547434852,359.9534579265288,657.3244353701377
14,55,15850.217832167831,11970.67789877581,27845.883369734845,59546.319034070504
14,56,5950.53993006993,6624.692274040804,15410.18896199594,27311.2688221358
14,58,8157.243916083915,3644.797376944918,8478.434013758144,24792.921845925972
14,59,1368.092867132867,3402.5837633059905,7915.0029288200585,10651.188663085792
14,60,371.4053146853147,144.04500317806685,335.0737854954504,1077.8844148660799
14,67,14631.92013986014,6726.704269751386,15647.486645459736,44911.326925180016
14,71,9795.648461538462,2717.724920492105,6321.901884502654,25913.198807579578
14,72,94140.83286713286,52070.68699330064,121125.49425005406,309407.1599843198
14,74,25990.076923076922,4286.121298564566,9970.26524292086,61950.419089074705
14,77,248.25,82.09902557278009,190.9766439461465,687.4766439461465
14,78,5.98,6.990450629251307,16.261006650586435,28.221006650586435
14,79,37782.09083916084,4652.164186230804,10821.744803599491,86385.92648192117
14,80,35638.00020979021,3534.043522395243,8220.80124286434,79496.80166244476
14,81,40388.74888111888,5688.830915811171,13233.21231523736,94010.71007747512
14,82,26844.946503496503,13564.569438662998,31553.552918528287,85243.44592552129
14,83,10933.487902097902,2349.7317964352155,5465.885734038825,27332.86153823463
14,85,2385.044335664336,952.8796161780083,2216.564081154002,6986.652752482674
14,87,17387.930699300698,2546.7490779571444,5924.182272419737,40700.043671021136
14,90,107174.74398601399,12869.450470364605,29936.5850339186,244286.0730059466
14,91,91406.43461538461,13512.868239650843,31433.28691772685,214246.15614849608
14,92,182527.95601398603,24672.92039240563,57393.51350418845,422449.4255321605
14,93,62088.62293706294,9910.251685564826,23052.972850366106,147230.21872449198
14,94,64541.16566433566,10444.877196228668,24296.604977328,153378.93630599932
14,95,144446.93251748252,20360.19222694536,47361.35605109564,336255.2210860607
14,96,5.193846153846153,9.992980485038434,23.2454144581798,33.63310676587211
14,97,25684.497762237763,3924.706897346535,9129.552348499981,60498.547872975505
14,98,17768.013706293706,2958.0996208421207,6881.055336594621,42417.08274918203
14,99,635.5560465116279,1476.3019281542959,3434.135615168731,4705.247708191987
15,1,13845.747832167832,8216.625994430064,19113.304281374865,46804.79994571053
15,2,26317.41076923077,3437.5769458389577,7996.403170960773,60631.22470942231
15,3,10470.811958041959,7184.796514651982,16713.089055945322,37654.71297202924
